name,test C6H6(GT) R2,test C6H6(GT) mae,test C6H6(GT) max relative mae,test C6H6(GT) mean relative mae,test CO(GT) R2,test CO(GT) mae,test CO(GT) max relative mae,test CO(GT) mean relative mae,test NO2(GT) R2,test NO2(GT) mae,test NO2(GT) max relative mae,test NO2(GT) mean relative mae,test NOx(GT) R2,test NOx(GT) mae,test NOx(GT) max relative mae,test NOx(GT) mean relative mae,train C6H6(GT) R2,train C6H6(GT) mae,train C6H6(GT) max relative mae,train C6H6(GT) mean relative mae,train CO(GT) R2,train CO(GT) mae,train CO(GT) max relative mae,train CO(GT) mean relative mae,train NO2(GT) R2,train NO2(GT) mae,train NO2(GT) max relative mae,train NO2(GT) mean relative mae,train NOx(GT) R2,train NOx(GT) mae,train NOx(GT) max relative mae,train NOx(GT) mean relative mae
results/relu_64_GN0.5_lr0.0001,0.9972085581376864,0.22952479059323624,3.0288001158107143,0.03874875688848392,0.9039971710683996,0.2820591197984469,16.83027052879333,0.2306769906768805,0.8548462547713676,12.575910573914484,17.41778106689453,0.13524959859383032,0.9454524883745388,31.23419827531292,8.423708915710451,0.15918138019417374,0.9981427544784762,0.22205734877440705,2.8948208188343845,0.03690659212911247,0.9196711148264036,0.2581300465976716,19.490982532501217,0.20460570284829693,0.8815349776729889,11.061290035271359,30.470726013183594,0.11354829191111375,0.9595488947769804,24.340642960172662,4.712491085654811,0.11744327150700615
results/relu_128_GN0.5_lr0.0001,0.9978465979216192,0.1984270431526804,1.3178723800851633,0.029983188339278363,0.9005046791747333,0.2814406081340202,15.886368989944456,0.22761676389662344,0.8555958799484967,12.758388206859193,18.571163940429688,0.1376858014349872,0.9459317626366088,32.103538539555004,8.144451141357424,0.16475816541551222,0.9981169815921026,0.18872651987876715,1.0197082307307046,0.027591752300885317,0.9205582002486862,0.25304103607304945,19.850334167480465,0.20057389227431294,0.8954292906804578,10.297195247683128,24.228382110595703,0.10653808032956227,0.9631500446412302,22.97242739154459,5.049315929412842,0.1109134781493816
results/relu_256_GN0.5_lr0.0001,0.9985974185207759,0.17899171105924214,0.6663867039986858,0.026543647815610256,0.9058876241486666,0.27278363031518044,16.597744464874264,0.21590960070148552,0.8554682115949461,12.395915148364654,14.799533081054687,0.1312744991753931,0.9415632885019,31.74039094119593,7.752331733703612,0.16286466788299708,0.9990803381289926,0.16843289340222176,0.6915218874389588,0.02420325550172928,0.9281305040062701,0.2345630599563875,19.65555334091186,0.1867566413464989,0.9128813277565648,9.007219989960356,21.838497161865234,0.09056257164109544,0.9710514505845068,19.461545781512086,2.853683873226768,0.09138545661658627
results/relu_32_kreg_GN0.05_lr0.001,0.9989399108973784,0.14459337604143765,1.2798399549607462,0.024439873467862788,0.8958290829007747,0.28785192787904784,16.311897277832028,0.23205374994061506,0.8463790957830459,13.32810287104738,21.312391662597648,0.1472438802481051,0.9449923665849772,32.532900744633665,9.350847244262695,0.16907926212927632,0.999029528550886,0.14030383096562124,1.5225060590767885,0.023429304683523958,0.9140080959389828,0.26458742662607865,19.790078639984127,0.20959165172504785,0.8783949271616196,11.219943636677892,24.673341751098643,0.1155904215313938,0.9534675116413448,25.63176265202123,4.5530443693462175,0.12048102924116805
results/relu_64_kreg_GN0.05_lr0.001,0.9987608643984562,0.13762558870586852,1.991652189961696,0.02301860251820737,0.8988014313542465,0.28698303368706224,16.102169990539547,0.23134611015638445,0.8612316363226027,12.641922909081464,19.165476989746093,0.1364655204704991,0.9459751377168406,31.748452553839787,10.4315824508667,0.16111777939626948,0.9986551423923384,0.1361851660786675,1.8589008805222944,0.021554934683619718,0.9166666430438636,0.2622177919536253,19.76621294021606,0.2091183278966288,0.898712967499745,10.032036615782383,19.215484619140625,0.10087757078167957,0.9592010063031174,23.392157250856265,2.9168311671206824,0.11042512127452196
results/relu_128_kreg_GN0.05_lr0.001,0.9995434014181706,0.09068634627154336,1.1575524625599165,0.014434097076387268,0.9013782131558932,0.2755684315643228,15.808298826217651,0.221303337110185,0.8675085774262946,12.19935011312015,18.014811706542968,0.13091390156364752,0.9456612522329338,32.10571309610222,9.031842231750488,0.16224531308876586,0.9994818609423022,0.08549046329927358,1.0171947643292898,0.01283321983850565,0.919829811663338,0.2511770075819727,21.257707118988034,0.19944141114969088,0.9162653336997518,8.58622834657926,19.124149322509766,0.08543713744652957,0.9644628342628856,20.39557251137144,2.5913065860145967,0.09049081288467872
results/relu_256_kreg_GN0.05_lr0.001,0.999503355979432,0.07233053888190746,0.467237758325147,0.010530390262347427,0.9043303097123836,0.27358441390436944,15.683852672576904,0.2175637197816628,0.8667900211642283,12.00937626417932,16.802178955078126,0.12710263681751824,0.9487220419224359,31.53858035385637,9.771269798278807,0.16604728032702934,0.9995370552161568,0.061162654211488914,0.5345266164555684,0.00881035452551335,0.9251332295542156,0.2380594755308576,20.546654701232907,0.1900790853432392,0.9402678932904632,6.333827249343232,13.94163990020752,0.05898326010866445,0.9755479574690216,14.76630103732392,3.6037930940326888,0.060264562741139414
results/relu_32_areg_GN0.05_lr0.001,0.9986091761120166,0.181230389962194,1.1513935889946405,0.030689663128571125,0.8975125671673292,0.28702648418543714,16.878503799438473,0.23063815088773285,0.8467361445749386,12.933266978783498,18.67469787597656,0.13994367167295266,0.9418493122125796,32.469014624523766,9.008203506469727,0.16411824097915328,0.9986484090838994,0.17606444835211713,1.6159010666104243,0.029504115216208982,0.9166647799574534,0.26191791950944715,20.529250144958493,0.2055268286692332,0.8865909101517582,10.645495865618855,28.96637344360352,0.11034697150031443,0.9574450017592856,24.78701499869864,8.338776588439941,0.11631313452999995
results/relu_64_areg_GN0.05_lr0.001,0.9990159164111064,0.12666669381864734,2.4492562937066475,0.02168009046086458,0.8988343194361792,0.28003156427088344,16.73379802703857,0.2297806829079953,0.8559536369840057,12.700549691283125,18.881178283691405,0.13901305217521315,0.9456325462651702,31.61633371127893,11.69558811187744,0.16460400123405922,0.9987664061103492,0.13384359086547232,2.1240693215561386,0.02058629047119299,0.9160761115106294,0.260159949008061,21.661268711090088,0.2080343119320688,0.8900065718033318,10.312844902500297,31.76146697998047,0.10614683008978634,0.9589854901063722,23.15436216754745,5.055623907791941,0.10912286416285133
results/relu_128_areg_GN0.05_lr0.001,0.9983533956225272,0.21587505556977696,3.0381913459574457,0.04415436440113557,0.8876980752151904,0.2944991206999759,16.188416719436642,0.23372573519529155,0.8240006339792614,13.733068926770473,19.01130828857422,0.1454079545436033,0.9141901434121094,37.23287315799019,10.591216087341307,0.18554312315642885,0.9988581882658452,0.18374117445861105,3.345750149830897,0.03517041328058002,0.9201732075865316,0.2507205810460744,19.849821567535397,0.20190091759047984,0.952237911716633,6.015589963913749,11.050115585327148,0.0581127824155211,0.99042944008544,9.145239364408868,2.616367816925049,0.04747124132561165
