name,test C6H6(GT) R2,test C6H6(GT) mae,test C6H6(GT) max relative mae,test C6H6(GT) mean relative mae,test CO(GT) R2,test CO(GT) mae,test CO(GT) max relative mae,test CO(GT) mean relative mae,test NO2(GT) R2,test NO2(GT) mae,test NO2(GT) max relative mae,test NO2(GT) mean relative mae,test NOx(GT) R2,test NOx(GT) mae,test NOx(GT) max relative mae,test NOx(GT) mean relative mae,train C6H6(GT) R2,train C6H6(GT) mae,train C6H6(GT) max relative mae,train C6H6(GT) mean relative mae,train CO(GT) R2,train CO(GT) mae,train CO(GT) max relative mae,train CO(GT) mean relative mae,train NO2(GT) R2,train NO2(GT) mae,train NO2(GT) max relative mae,train NO2(GT) mean relative mae,train NOx(GT) R2,train NOx(GT) mae,train NOx(GT) max relative mae,train NOx(GT) mean relative mae,test C6H6(GT) percentage,test C6H6(GT) ape 90,test C6H6(GT) ape 99,test C6H6(GT) ape 99.9,test CO(GT) percentage,test CO(GT) ape 90,test CO(GT) ape 99,test CO(GT) ape 99.9,test NO2(GT) percentage,test NO2(GT) ape 90,test NO2(GT) ape 99,test NO2(GT) ape 99.9,test NOx(GT) percentage,test NOx(GT) ape 90,test NOx(GT) ape 99,test NOx(GT) ape 99.9,test percentage mean,test ape 90 mean,test ape 99 mean,test ape 99.9 mean
results/relu_64_areg_mare_GN0.1_lr0.001,0.9997051548007746,0.07494458853829478,0.24766622819145595,0.009829195589193542,0.9078298039788197,0.26221952291496226,14.810484886169432,0.17412616597854125,0.8404229188980958,12.892301775908425,3.361038843790689,0.12284556739336287,0.9322707633962936,32.46060998132004,2.3113460540771484,0.15466313714793484,0.999694816263902,0.07411080415595034,0.09989745421797083,0.008416292547476506,0.9499766307667852,0.17391589970553245,6.172807455062866,0.08201123067054805,0.8848075341985168,10.24086523355284,1.231107428293257,0.08828721181282119,0.9457356705128862,27.17127856363648,0.8376936479048296,0.10723657866455798,0.9829195589193545,1.9779422121007502,5.999149134176005,17.560334642865655,17.412616597854125,30.883498324288265,134.3239300780826,733.0820113420918,12.284556739336287,26.02980200168306,54.54356984777764,138.79173294092428,15.46631371479348,32.11579923677073,66.42675723059702,167.5030514827174,11.536601652725805,22.7517604437107,65.32335157265831,264.2342826021498
results/relu_64_kareg_mare_GN0.1_lr0.0001,0.9994065133411186,0.08846147406749115,0.18227265887946084,0.010317607144372772,0.9043402052892349,0.26843709267948634,7.922730088233948,0.17669186546368526,0.8301954091033374,13.383569837948725,3.2621905008951817,0.12658211964601013,0.9207139791579455,34.50119561248662,3.0145854949951167,0.15963330727525082,0.9991018554171774,0.0911960890547256,0.16642923245278632,0.00892925007367238,0.9333468209166742,0.20966190489656564,12.557095527648926,0.10662513956188488,0.8557090324421948,12.188193891227588,9.392945861816406,0.1126156472659294,0.9196217214147464,34.53480166470975,5.8201847076416025,0.13854094573341902,1.0317607144372773,2.0557194956083804,6.297893703829113,15.232603817899548,17.669186546368525,31.94091916084289,161.11102824682717,740.5612647533849,12.658211964601014,26.373057661385374,52.127827959094084,201.78053465757398,15.96333072752508,32.77736688461106,63.68179775073949,159.96332382807677,11.830622488232972,23.286765800611924,70.80463691512247,279.3844317642338
results/relu_64_mare_GN0.1_lr0.0001,0.9996753209345915,0.07636259440515603,0.24093973314073244,0.010197543633436671,0.9026164524679802,0.2745433219200672,7.844072222709656,0.17959947955128688,0.8132002326589092,13.988534811971734,4.797442118326823,0.13221871545006098,0.918315879309745,35.966239855606425,3.6410700480143214,0.1702100542413624,0.999701267078624,0.07450290054748153,0.13289261541663086,0.009217364302513327,0.933359892250388,0.2177346047429286,11.195677757263182,0.11073838385381,0.8424202713923028,12.89080916529938,11.028517723083496,0.11894696961867628,0.9185623935957336,35.592496250317566,6.968699354598839,0.15252715482504964,1.0197543633436672,2.154344247541524,5.426069611929021,19.328549327001337,17.95994795512869,33.950850681254735,139.46779796055387,692.6691383123732,13.221871545006103,27.205206879183777,49.44790319160179,208.5296735980449,17.021005424136238,35.07031138508423,68.09456203669197,217.76082584801466,12.30564482190367,24.595178298266067,65.60908320019416,284.57204677135854
results/relu_64_kreg_mare_GN0.1_lr0.0001,0.9997376318626606,0.06578927860896201,0.1640308878812224,0.00806172760198838,0.8980036649370079,0.28444563865927197,8.501690864562987,0.1817594313553212,0.8113103502454574,13.917153062618306,6.525124231974285,0.13412284685134096,0.9157058210697985,36.23789732667522,4.0160058339436855,0.17104083264871944,0.9996148706556548,0.06997099132042009,0.09896897741267313,0.007589367096989175,0.9326562319565884,0.2201436696703292,8.964822530746462,0.11575498629316378,0.8344344995880939,13.130956010716105,18.446386337280273,0.12723657768350985,0.9127263782520804,36.24344551509122,8.280014550125838,0.1549198975413011,0.806172760198838,1.6781783912920802,4.404127676904279,12.171763151639185,18.175943135532123,34.35661892096202,140.71643948554993,602.934013307125,13.412284685134097,27.478413801666694,51.732368971172136,212.36812189029865,17.104083264871942,34.958976525980155,64.6380381574836,247.77151474586483,12.374620961434246,24.618046909975234,65.37274357277748,268.8113532737319
results/relu_64_areg_mare_GN0.1_lr0.0001,0.9993433403064658,0.1154208253983098,0.3002209859531919,0.014901954229697681,0.9035952520517401,0.27503527651230497,11.800185680389404,0.1798608413196554,0.8394158372130065,13.199482344340728,3.908601125081381,0.12531147187992858,0.9208143345106242,34.64779939008356,2.8942222595214844,0.15996447128690325,0.9990940550839058,0.11761943987796156,0.27167786351836,0.01256185103599744,0.9417988424856556,0.1959429021392549,5.424882411956787,0.10002029168057608,0.8708081477360408,11.504479532769453,6.682337188720704,0.10399298358687796,0.923460825979069,33.5296640107545,6.169871807098389,0.135263224161098,1.4901954229697678,3.0541187400108996,9.855326036651814,21.821556986518527,17.986084131965544,33.236177052770344,152.596520951816,671.0197374225007,12.53114718799286,25.878434888483806,51.33844907720729,120.95483909702983,15.996447128690326,32.87734640029031,64.42272963095861,125.81152445275798,12.00096846790462,23.76151927038884,69.55325642415842,234.90191448970177
results/relu_1024_kareg_mare_GN0.005_lr0.001,0.9999610344290566,0.029175581509161237,0.10255009619525167,0.004206701213388014,0.912890242603523,0.26213859528992217,14.383754968643188,0.1748694747063531,0.8671677079783991,11.77723537134527,3.644872983296712,0.1143893929243808,0.9404058679208912,29.80712400162611,2.559661229451497,0.14560671142022946,0.9999766220996492,0.015641999416510045,0.0245133518628831,0.001476121861077613,0.9869142316633438,0.0525272040571756,1.0412324368953705,0.019706409351881032,0.9425856749077391,5.384041390686758,0.8315097338532749,0.04132737239390228,0.961869542557118,18.371541265974752,0.749646285484577,0.052701490843888005,0.42066998628897095,0.9652633691757548,2.573337741189098,7.890612821666511,17.486955865380907,32.08682704441654,107.0569097995758,808.2108393311808,11.438940395231688,24.16720235449636,48.469154357910156,143.19748762882273,14.560670944124423,30.584571984923265,62.069053127110074,214.98163293709973,10.976809297756496,21.950966188252977,55.042113756446284,293.5701431796924
results/relu_1024_mare_GN0.005_lr0.001,0.9999530230416129,0.031512585657233916,0.32648402331506965,0.005483090172613844,0.8780225284231675,0.3072283681611277,9.129758119583132,0.19597318109439846,0.8337981904278722,13.13174676858391,7.271408716837566,0.13289513389592314,0.9312058577214956,32.55333727357016,3.5014566058761503,0.16590856477689606,0.9999846996352808,0.015442123020637253,0.011540494393252046,0.0014339053688894685,0.9940338508583576,0.02320554078480461,1.2090624272823332,0.008635289667957633,0.9723115526686728,2.4641922453629093,0.52044979142554,0.016443965003549964,0.9795165952642536,9.872702792574806,0.5523279462541852,0.024105922483907097,0.5483088389187168,1.0325614109645094,6.031538544209147,13.683165932225327,19.597319321145722,34.980246195426346,163.20549845695493,687.9767641425191,13.289513233683122,27.161495063166356,68.05640125274658,179.89104352600162,16.5908569724513,35.152289697102134,78.34941887822461,242.06811373884733,12.506499591549698,24.58164809166484,78.91071428303383,280.9047718348983
results/relu_1024_kreg_mare_GN0.005_lr0.001,0.9999525725770722,0.0256299088736999,0.06899051378233934,0.003221878774109353,0.918886737645859,0.2561927694827318,8.766431450843811,0.1688980643308293,0.8709044116585238,11.567209090708769,5.406915664672852,0.11333939182284394,0.9404491842965714,29.94347763814908,3.2058334350585938,0.14687550312161576,0.9999501951129582,0.01878305257295926,0.03099235348919101,0.0016293410294817019,0.981593154720995,0.07319634765091265,1.014164374424861,0.02820665441708252,0.9342058077093629,6.190986662788099,0.8240797487023759,0.04791869392457205,0.9600413419926668,19.77218162110775,0.9510890181346606,0.060509725124803376,0.3221877471186971,0.6568464399226973,2.196504895097106,5.747601123586597,16.889813403994115,31.553970490183147,130.18454760313034,729.9326285720274,11.333942058477527,23.51717623884236,51.30254043327582,159.21413660049643,14.687550991298524,30.594203645209404,64.18256624507518,181.20812437652353,10.808373550222218,21.5805492035394,61.96653979414461,269.02562266815846
results/relu_1024_areg_mare_GN0.005_lr0.001,0.9997359596114249,0.07948808286127723,0.6146383018995002,0.012472526235090105,0.9019411138627903,0.28129702029186304,17.508419990539547,0.18934276029008196,0.8434213136896569,12.858419489286305,5.223007837931315,0.12760288500581188,0.9344070961224966,31.918371600406473,3.0648644765218105,0.15995484310818414,0.9999874661587396,0.012769589886414742,0.014317067426126925,0.0010347677156109937,0.999378445213412,0.005882835145163006,0.3236622145009595,0.002784628044445487,0.9907576434895108,0.8425542984394668,0.4417864533088468,0.005347143737993518,0.9893487998843672,4.808937340467849,0.41133787972586494,0.010186316545550637,1.2472527494807337,2.6913477476168275,9.350955639735815,24.549654837104065,18.934275401757116,32.80774156252542,129.86561719041603,751.1504203081251,12.760288409569053,26.48307266578233,63.056328422144844,145.1635441244263,15.995485440591732,35.673823659326395,73.27853343870993,132.6216301723159,12.234325500349659,24.413996408812743,68.88785867275166,263.3713123604928
results/relu_1024_kareg_mare_GN0.005_lr0.0001,0.9999367112512147,0.028987363593767038,0.14885114116097886,0.003907755975089321,0.9179732964956474,0.255338488257919,9.028563737869264,0.17069262830095785,0.8544495056734978,12.154097939364483,4.480916976928711,0.11653114171279776,0.9354423016542854,31.18613267891209,2.209167798360189,0.1488931151890218,0.9998993029450464,0.02175462453404808,0.039068609827753516,0.0019100431399617665,0.9732602479764659,0.08530954318990104,1.4299408495426176,0.0320830111402759,0.9103106806817508,7.929994841944966,1.4750849405924482,0.06456645701578155,0.9468215156974756,25.081758613944746,1.907745599746704,0.08366348487516995,0.3907756977746035,0.7727655951799959,2.8435493452557075,7.5286606327224295,17.069266973092283,30.696480376746067,151.13530457019803,644.3736910820033,11.653115884030107,24.520193196959415,51.544947088004115,163.4541731531005,14.889312345964688,31.414200861384895,72.7275789880589,188.01597971259488,11.00061772521543,21.850910007567595,69.56284499787918,250.8431261451053
results/relu_1024_mare_GN0.005_lr0.0001,0.9999169566549535,0.036076390868728984,0.14039408715218166,0.004551540114729865,0.8935729668177633,0.2947588510560105,9.625516176223757,0.19729537848842207,0.8438725996368748,12.614647072634027,4.827727635701497,0.1197743032919305,0.9356075172780229,31.368449225728913,2.648672580718994,0.14893080890764296,0.9999238782227132,0.026004563387781118,0.040472529104924417,0.002419661792848552,0.9848552743986172,0.051673665876837915,1.514731884002685,0.017892008330791492,0.9051170201895892,8.310461120857472,0.9126536051432292,0.0678752635822076,0.9482058312516536,25.920651388375052,1.4773158875815091,0.09208931450962347,0.4551540634926244,0.9236852711205544,2.951371546573195,8.008969360651392,19.729535075361934,36.74147155484543,156.59182667732236,725.4308015108247,11.977431236268478,24.64576817860148,52.43329532329853,166.26555473774224,14.893081477643673,30.293676565160453,63.79993226793078,167.51286229805612,11.763800463191679,23.15115039243198,68.94410645378122,266.80454697681864
results/relu_1024_kreg_mare_GN0.005_lr0.0001,0.9999084649400054,0.029560137064756062,0.14318279266599182,0.003494624177351947,0.916441863899505,0.2594314112401566,7.50372850894928,0.17215635414923475,0.8542875220939417,12.028352234496774,3.7704184850056968,0.11430120303140565,0.9342490589777498,31.336538171033176,3.1067476272583012,0.1483107956410852,0.9998903981807792,0.023957905670081547,0.07077855033826473,0.002033597688390818,0.9702982790318838,0.09391037264483512,1.9218712449073792,0.034837373974555726,0.9007578746045732,8.54530600012087,1.4829341747142648,0.06956668273674936,0.9446723888822052,26.473968695137344,3.2203680460885065,0.0918354750600344,0.34946227440032235,0.6949490565221674,2.4320419156520705,5.043041595628868,17.215636399661488,32.13820329734257,144.03686821460724,583.8189333677332,11.43012026445642,24.076954191671753,52.08842871072409,132.24606020110102,14.831079089654327,30.49593091844679,59.71501002718975,209.14969480112737,10.956574507043147,21.85150936599582,64.56808721704328,232.5644324913976
results/relu_1024_areg_mare_GN0.005_lr0.0001,0.9998406288089359,0.0617646384167916,0.22669487577788056,0.00880452344749577,0.8965060895056004,0.29232463957257354,12.666085004806517,0.1913498541345223,0.8497771045141335,12.698065506240535,2.7095050811767583,0.1229404271944618,0.935708787431804,31.478773909543065,3.4528392155965175,0.1536760279973184,0.9999688993196364,0.020875159132723104,0.037177205939114284,0.001993699030172357,0.9929252497265988,0.027874648885403062,0.7364612817764282,0.010924075201452785,0.9411109964236984,5.581772608332749,0.6387795968050902,0.043555735802239134,0.960481709492548,18.832121170197123,0.7490690364394077,0.05557810982503373,0.8804522653411098,1.831892760625666,6.117317469031167,13.61938016386192,19.134985587532892,34.72264955441157,132.7836748212576,795.3096464276707,12.294042454487466,26.07749124715306,59.209491575465485,161.3145833201289,15.367601806420545,32.686638978062845,67.71970816041292,164.70973920428634,11.919270528445498,23.829668135063283,66.4575480065418,283.738337278987
results/relu_1024_kareg_mare_GN0.01_lr0.001,0.9999481241642283,0.03639948747555178,0.11408244056481102,0.005155829420074012,0.9195775980753298,0.25685991543939124,11.240936756134033,0.1736301210017332,0.8677821539109203,11.829354081861315,4.781975428263347,0.11775186128266628,0.9412066812786716,30.06710079616664,2.939683596293132,0.1506419493976253,0.9999792765915548,0.017120347555070674,0.025412181037081105,0.0016322550365422243,0.9920426337201548,0.038882236258364435,0.7110869288444518,0.014581850836018987,0.9669379379652204,3.3602896773450937,0.6565268821561868,0.024651866355106168,0.9736406833854896,13.000680923875358,0.5482458932059152,0.034488030920146975,0.5155831792887926,1.1664165506994175,2.7016321729645396,10.019867731958254,17.363012725185484,31.161259049954616,130.1187664270401,700.5031839013163,11.775186606682412,24.118796380619123,55.49709378382012,118.20212417469827,15.064195530070872,31.821322929663737,65.88274528602588,237.55050599577442,11.179494510306887,22.06694872773422,63.550059417462656,266.56892045093684
results/relu_1024_mare_GN0.01_lr0.001,0.9999489699596633,0.03276765008445467,0.15099044804259593,0.005262479180783707,0.8925587425247773,0.2928621013586002,11.805364131927488,0.18617201346046836,0.8479040270997641,12.786824646678276,5.140833536783855,0.12742820902137175,0.9361863689940109,32.297781650133444,2.323706150054932,0.16194922475495746,0.9999826603095496,0.01876200354706119,0.01197031024972166,0.0018456572147732895,0.9912836366015868,0.030040253825258063,0.920131593942642,0.01064471135044904,0.9654433054923794,3.110875631505847,0.6421614074707032,0.021777015692191763,0.974993564901484,11.736744258701064,0.6029057996026401,0.029996738008124395,0.5262479384757275,1.0899772790747155,5.334635277795007,12.849549953028593,18.617201590862443,35.19981631210872,147.98744089073602,670.0824379921241,12.742821045860145,26.56008500319261,56.086868244213065,134.67383029326209,16.194923093681485,34.17556003944294,75.3639869430845,158.96685442760483,12.020298417219955,24.25635965845475,71.19323283895714,244.14316816650492
results/relu_1024_kreg_mare_GN0.01_lr0.001,0.9999641247434625,0.025355500206772637,0.1737084277171836,0.0035022961349535533,0.9124692835916047,0.2634201255944595,14.135835409164429,0.1744456195317607,0.8643219362092378,11.756818229201212,4.4363873799641915,0.11338856472169954,0.9392839072744466,30.12027155640957,3.4532546997070312,0.14676202077779638,0.9999715981303188,0.017922883456604668,0.024742641498969438,0.0018044353139770601,0.9863330151585166,0.05466193870497479,0.9505105912685392,0.019598366163182643,0.9300098545698591,6.262011299908012,0.8410682485366373,0.047693089128809416,0.9580108388290854,20.46237031550667,0.9443075528708836,0.06279150727887349,0.3502292929927724,0.709912946568675,2.4550419077531402,7.369540969572912,17.44457146505141,31.259885856083464,98.36622178554535,670.5150797963195,11.33885911260276,23.866251286132652,52.18934659604674,135.47996032805693,14.676201959628683,30.7933738158192,61.83779801312414,172.12292182133612,10.952465457568898,21.657355976150996,53.712102075617345,246.37187572882135
results/relu_1024_areg_mare_GN0.01_lr0.001,0.9996003533500866,0.09277869630604604,0.5231040493351108,0.014402886974029175,0.9028790366257133,0.27877993369492954,14.72883605957031,0.1865148037189788,0.8446836089024943,12.767179736741936,3.8770465850830083,0.1265475741146014,0.932724064541139,32.494755266259396,3.2384804567676384,0.16245408196148398,0.99998940242943,0.01285246662204198,0.021434213504245868,0.0012225968820499301,0.9987298142960044,0.008169607445290028,0.44212440288428095,0.0035883809016352157,0.9887096208085728,1.0000365147504011,0.4129160979762073,0.006401415150458746,0.9920562798418252,3.8537514841133262,0.4744735277230971,0.008804596041516798,1.4402887266364217,3.1743607770868545,10.925756671774685,27.347484158047195,18.65148069218465,33.370395968942084,149.22195076942444,742.4441292882203,12.654757242678494,26.356106664520993,70.07558015537442,131.74058736025765,16.24540748949226,32.80319975661086,79.19415591055886,257.29043483736075,12.247983537747958,23.9260157917902,77.35436087678309,289.70565891097147
results/relu_1024_kareg_mare_GN0.01_lr0.0001,0.9999228040379654,0.033071788619413935,0.08305156211655787,0.004488838732001405,0.9134370073390984,0.25863330580369503,9.967832803726195,0.17259019238196635,0.8488144845695975,12.360373388779188,4.831321716308594,0.11764326131748296,0.9338366969971403,31.435489391086193,2.7668987909952794,0.14859322266020378,0.9998794039350796,0.026703025859173817,0.046102356102072986,0.002553547077537631,0.9721208162298496,0.08767160263826147,1.4469195306301117,0.03258564330637937,0.9032497791754712,8.452547494347288,1.2062400535300926,0.06937405612147796,0.942581169355347,26.699262449703962,2.376160860061645,0.09120899779627048,0.44888356123263445,0.9577892606575471,3.103891698492936,7.155848054420234,17.25902066238873,31.864287952582046,141.75178259611127,687.8676205873562,11.764325910212078,24.81474052145716,51.52563078539456,152.8660648209717,14.859321924354598,30.475416490742177,63.12626291204381,184.6318643690221,11.082888014547018,22.02805855635973,64.87689199801065,258.1303494579426
results/relu_1024_mare_GN0.01_lr0.0001,0.9999195874835071,0.037748552702045295,0.1184233004739122,0.005316634437929865,0.9087712318287338,0.2796358101891788,7.920003771781921,0.1880056214952717,0.8466588275092649,12.452592778297749,4.8982073465983085,0.11815834840767983,0.9328401421572978,32.23448541963721,2.5766568183898926,0.15147306615314954,0.9999305355779008,0.03020771709683136,0.032714291166697405,0.0030880624430760085,0.9835068590519214,0.06174899423025811,1.3196376287020168,0.02255267233254972,0.8858345857619232,9.712404611679665,1.2239213166413483,0.08172045237658708,0.9388502528234052,29.280419915003982,4.3039882210713465,0.11136596859386086,0.5316637630231916,1.0515007298508279,4.3452866387186955,10.346040039280608,18.800561450403247,35.72385438850948,137.99794912338257,669.2328408360809,11.815834904351458,24.425607827769507,52.02519643642104,155.2806948376999,15.147307268624735,31.087251261698064,66.7713283253311,177.60672717406163,11.573841846600654,23.07205355195697,65.28494013096335,253.11657572178075
